"CHASSIS_NUMBER","SALES_DEALER_ID","SALE_DATE","SALE_PRICE"
"CH00031110","DEALER_040","2024-10-24",138458.02
"CH00032179","DEALER_043","2024-10-24",103835.97
"CH00032839","DEALER_044","2024-10-24",63818.72
"CH00033629","DEALER_046","2024-10-24",79716.53
"CH00034719","DEALER_048","2024-10-24",110492.03
"CH00035910","DEALER_051","2024-10-24",129618.98
"CH00036330","DEALER_051","2024-10-24",65155.00
"CH00038034","DEALER_054","2024-10-24",64200.50
"CH00038085","DEALER_054","2024-10-24",121195.85
"CH00040174","DEALER_059","2024-10-24",77297.87
"CH00043727","DEALER_066","2024-10-24",71286.18
"CH00044347","DEALER_068","2024-10-24",56643.11
"CH00044672","DEALER_068","2024-10-24",107501.04
"CH00044846","DEALER_068","2024-10-24",63050.66
"CH00047092","DEALER_074","2024-10-24",69413.02
"CH00047296","DEALER_074","2024-10-24",66606.62
"CH00058810","DEALER_098","2024-10-24",120092.68
"CH00012399","DEALER_004","2024-10-25",178833.60
"CH00012447","DEALER_004","2024-10-25",108323.68
"CH00012448","DEALER_004","2024-10-25",124785.79
"CH00014574","DEALER_008","2024-10-25",65333.65
"CH00018101","DEALER_014","2024-10-25",104762.39
"CH00022951","DEALER_023","2024-10-25",114450.87
"CH00025176","DEALER_027","2024-10-25",115555.77
"CH00025393","DEALER_027","2024-10-25",62954.22
"CH00025396","DEALER_027","2024-10-25",78084.08
"CH00027846","DEALER_033","2024-10-25",66942.16
"CH00029151","DEALER_036","2024-10-25",121466.48
"CH00032086","DEALER_042","2024-10-25",140331.52
"CH00032810","DEALER_044","2024-10-25",124275.72
"CH00033638","DEALER_046","2024-10-25",123805.68
"CH00037100","DEALER_053","2024-10-25",56700.56
"CH00041702","DEALER_062","2024-10-25",109269.86
"CH00042643","DEALER_064","2024-10-25",147824.40
"CH00044031","DEALER_067","2024-10-25",68980.23
"CH00045420","DEALER_070","2024-10-25",69964.09
"CH00046794","DEALER_073","2024-10-25",73012.78
"CH00049211","DEALER_079","2024-10-25",66424.26
"CH00051018","DEALER_083","2024-10-25",116439.28
"CH00055900","DEALER_093","2024-10-25",70586.92
"CH00056274","DEALER_094","2024-10-25",117296.37
"CH00057112","DEALER_095","2024-10-25",69667.28
"CH00058953","DEALER_098","2024-10-25",61432.75
"CH00059534","DEALER_100","2024-10-25",108437.88
"CH00015044","DEALER_009","2024-10-26",70362.33
"CH00015754","DEALER_010","2024-10-26",77275.17
"CH00015810","DEALER_010","2024-10-26",137322.73
"CH00015862","DEALER_010","2024-10-26",117010.57
"CH00016521","DEALER_012","2024-10-26",203343.61
"CH00017107","DEALER_012","2024-10-26",144873.87
"CH00021289","DEALER_020","2024-10-26",70035.67
"CH00022000","DEALER_021","2024-10-26",65811.09
"CH00024698","DEALER_026","2024-10-26",212897.80
"CH00025119","DEALER_027","2024-10-26",64192.00
"CH00025834","DEALER_028","2024-10-26",131962.74
"CH00027758","DEALER_033","2024-10-26",121061.20
"CH00029534","DEALER_036","2024-10-26",120052.01
"CH00030602","DEALER_039","2024-10-26",68916.27
"CH00031257","DEALER_040","2024-10-26",60358.16
"CH00033347","DEALER_045","2024-10-26",68944.25
"CH00036959","DEALER_052","2024-10-26",207520.29
"CH00039907","DEALER_058","2024-10-26",103310.84
"CH00043248","DEALER_065","2024-10-26",129039.62
"CH00045331","DEALER_070","2024-10-26",66580.08
"CH00045550","DEALER_070","2024-10-26",69770.50
"CH00047378","DEALER_074","2024-10-26",60476.22
"CH00047882","DEALER_076","2024-10-26",107395.81
"CH00049217","DEALER_079","2024-10-26",67541.94
"CH00055573","DEALER_092","2024-10-26",58864.44
"CH00058436","DEALER_097","2024-10-26",107412.24
"CH00059085","DEALER_099","2024-10-26",129832.90
"CH00014498","DEALER_008","2024-10-27",120078.62
"CH00015597","DEALER_010","2024-10-27",168031.73
"CH00016357","DEALER_011","2024-10-27",55243.46
"CH00018454","DEALER_015","2024-10-27",61436.20
"CH00023676","DEALER_024","2024-10-27",68874.88
"CH00023958","DEALER_024","2024-10-27",58395.24
"CH00028403","DEALER_034","2024-10-27",113603.72
"CH00029538","DEALER_036","2024-10-27",68145.05
"CH00030735","DEALER_039","2024-10-27",62357.36
"CH00035073","DEALER_049","2024-10-27",56610.54
"CH00035352","DEALER_049","2024-10-27",191094.06
"CH00035840","DEALER_051","2024-10-27",75061.03
"CH00036369","DEALER_051","2024-10-27",129273.99
"CH00036387","DEALER_051","2024-10-27",63757.41
"CH00037177","DEALER_053","2024-10-27",56964.71
"CH00038007","DEALER_054","2024-10-27",148207.99
"CH00038361","DEALER_055","2024-10-27",203072.14
"CH00038566","DEALER_055","2024-10-27",65238.54
"CH00038653","DEALER_056","2024-10-27",73878.19
"CH00040347","DEALER_059","2024-10-27",114363.31
"CH00041657","DEALER_062","2024-10-27",66322.99
"CH00042410","DEALER_063","2024-10-27",63381.52
"CH00046478","DEALER_072","2024-10-27",59643.66
"CH00047890","DEALER_076","2024-10-27",67438.64
"CH00048025","DEALER_076","2024-10-27",115525.93
"CH00048812","DEALER_078","2024-10-27",184582.93
"CH00049057","DEALER_078","2024-10-27",74290.32
"CH00049694","DEALER_080","2024-10-27",70070.22
"CH00052489","DEALER_087","2024-10-27",55998.16
"CH00055297","DEALER_092","2024-10-27",110293.77
"CH00012917","DEALER_005","2024-10-28",74089.01
"CH00015222","DEALER_009","2024-10-28",199992.38
"CH00017303","DEALER_013","2024-10-28",133482.28
"CH00017438","DEALER_013","2024-10-28",56529.93
"CH00019040","DEALER_016","2024-10-28",247435.15
"CH00023464","DEALER_024","2024-10-28",132836.29
"CH00024578","DEALER_025","2024-10-28",71849.25
"CH00027095","DEALER_031","2024-10-28",55433.78
"CH00030170","DEALER_038","2024-10-28",117087.59
"CH00030578","DEALER_039","2024-10-28",64380.43
"CH00030826","DEALER_039","2024-10-28",63637.46
"CH00034623","DEALER_048","2024-10-28",196382.99
"CH00040256","DEALER_059","2024-10-28",122354.52
"CH00044132","DEALER_067","2024-10-28",114745.69
"CH00044306","DEALER_068","2024-10-28",106257.14
"CH00044969","DEALER_069","2024-10-28",224595.26
"CH00045445","DEALER_070","2024-10-28",60199.44
"CH00046565","DEALER_072","2024-10-28",109523.45
"CH00051658","DEALER_085","2024-10-28",127790.13
"CH00051880","DEALER_086","2024-10-28",59767.95
"CH00053295","DEALER_088","2024-10-28",134379.01
"CH00053364","DEALER_088","2024-10-28",208955.25
"CH00053479","DEALER_089","2024-10-28",67302.82
"CH00054651","DEALER_091","2024-10-28",168648.51
"CH00059303","DEALER_099","2024-10-28",66873.34
"CH00011487","DEALER_003","2024-10-29",66597.13
"CH00019188","DEALER_016","2024-10-29",79364.72
"CH00020504","DEALER_018","2024-10-29",167453.49
"CH00021974","DEALER_021","2024-10-29",110323.00
"CH00022423","DEALER_022","2024-10-29",80050.83
"CH00022540","DEALER_022","2024-10-29",139078.64
"CH00023431","DEALER_023","2024-10-29",64645.50
"CH00025640","DEALER_028","2024-10-29",130467.36
"CH00028513","DEALER_034","2024-10-29",63558.87
"CH00030496","DEALER_039","2024-10-29",120788.01
"CH00031668","DEALER_042","2024-10-29",140132.81
"CH00034353","DEALER_047","2024-10-29",130213.73
"CH00036524","DEALER_052","2024-10-29",117421.02
"CH00037622","DEALER_054","2024-10-29",116171.80
"CH00037906","DEALER_054","2024-10-29",172363.16
"CH00040749","DEALER_060","2024-10-29",77545.61
"CH00043976","DEALER_067","2024-10-29",129951.26
"CH00050334","DEALER_082","2024-10-29",127455.44
"CH00051159","DEALER_084","2024-10-29",63567.27
"CH00058376","DEALER_097","2024-10-29",128542.41
"CH00010455","DEALER_001","2024-10-30",130692.68
"CH00012464","DEALER_004","2024-10-30",106432.31
"CH00012943","DEALER_005","2024-10-30",258279.65
"CH00013758","DEALER_007","2024-10-30",73281.36
"CH00013789","DEALER_007","2024-10-30",125693.45
"CH00015960","DEALER_010","2024-10-30",169329.41
"CH00016826","DEALER_012","2024-10-30",131860.38
"CH00018492","DEALER_015","2024-10-30",57005.44
"CH00020153","DEALER_018","2024-10-30",172993.59
"CH00020856","DEALER_019","2024-10-30",135195.37
"CH00021239","DEALER_020","2024-10-30",122695.52
"CH00021547","DEALER_020","2024-10-30",208346.71
"CH00029160","DEALER_036","2024-10-30",65168.95
"CH00033458","DEALER_046","2024-10-30",77978.49
"CH00041121","DEALER_061","2024-10-30",56507.09
"CH00041812","DEALER_062","2024-10-30",72954.55
"CH00050323","DEALER_082","2024-10-30",256208.76
"CH00051377","DEALER_085","2024-10-30",63476.60
"CH00055829","DEALER_093","2024-10-30",131255.30
"CH00057135","DEALER_095","2024-10-30",58124.94
"CH00058250","DEALER_097","2024-10-30",70400.46
"CH00058743","DEALER_098","2024-10-30",118912.36
"CH00014047","DEALER_007","2024-10-31",57882.78
"CH00014080","DEALER_008","2024-10-31",107305.65
"CH00016101","DEALER_011","2024-10-31",233931.39
"CH00016108","DEALER_011","2024-10-31",67169.78
"CH00017277","DEALER_013","2024-10-31",75151.24
"CH00018058","DEALER_014","2024-10-31",65006.92
"CH00019113","DEALER_016","2024-10-31",57447.57
"CH00019126","DEALER_016","2024-10-31",139069.96
"CH00021615","DEALER_020","2024-10-31",70778.29
"CH00023774","DEALER_024","2024-10-31",112868.82
"CH00026315","DEALER_029","2024-10-31",191197.87
"CH00027901","DEALER_033","2024-10-31",208332.19
"CH00034184","DEALER_047","2024-10-31",200964.44
"CH00034339","DEALER_047","2024-10-31",70735.76
"CH00034446","DEALER_048","2024-10-31",69226.38
"CH00035330","DEALER_049","2024-10-31",70259.46
"CH00038239","DEALER_055","2024-10-31",199659.03
"CH00040196","DEALER_059","2024-10-31",67210.02
"CH00045605","DEALER_070","2024-10-31",61284.25
"CH00049769","DEALER_080","2024-10-31",68804.28
"CH00051076","DEALER_084","2024-10-31",138312.32
"CH00053781","DEALER_089","2024-10-31",103016.76
"CH00054063","DEALER_090","2024-10-31",132733.11
"CH00056982","DEALER_095","2024-10-31",66874.84
"CH00059262","DEALER_099","2024-10-31",77298.56
"CH00010957","DEALER_002","2024-11-01",106391.78
"CH00011791","DEALER_003","2024-11-01",114670.48
"CH00012359","DEALER_004","2024-11-01",65836.45
"CH00013379","DEALER_006","2024-11-01",122846.00
"CH00014852","DEALER_009","2024-11-01",59048.22
"CH00019059","DEALER_016","2024-11-01",113276.91
"CH00021121","DEALER_019","2024-11-01",202116.68
"CH00022989","DEALER_023","2024-11-01",63824.19
"CH00023857","DEALER_024","2024-11-01",141969.71
"CH00025105","DEALER_027","2024-11-01",173741.05
"CH00025269","DEALER_027","2024-11-01",125576.65
"CH00027867","DEALER_033","2024-11-01",114126.69
"CH00032888","DEALER_044","2024-11-01",67450.71
"CH00033477","DEALER_046","2024-11-01",107963.98
"CH00035062","DEALER_049","2024-11-01",137684.23
"CH00041412","DEALER_061","2024-11-01",123283.03
"CH00044150","DEALER_067","2024-11-01",68990.93
"CH00045124","DEALER_069","2024-11-01",62929.12
"CH00047054","DEALER_074","2024-11-01",69705.50
"CH00049276","DEALER_079","2024-11-01",58592.99
"CH00050430","DEALER_082","2024-11-01",204100.32
"CH00052290","DEALER_087","2024-11-01",72624.62
"CH00052907","DEALER_088","2024-11-01",73883.00
"CH00056401","DEALER_094","2024-11-01",130649.99
"CH00057069","DEALER_095","2024-11-01",208127.06
"CH00059703","DEALER_100","2024-11-01",117128.71
"CH00010764","DEALER_002","2024-11-02",81692.99
"CH00014159","DEALER_008","2024-11-02",220647.14
"CH00014444","DEALER_008","2024-11-02",65613.16
"CH00015860","DEALER_010","2024-11-02",106752.89
"CH00016112","DEALER_011","2024-11-02",133093.88
"CH00021387","DEALER_020","2024-11-02",111271.44
"CH00022737","DEALER_022","2024-11-02",113130.24
"CH00027411","DEALER_032","2024-11-02",56399.58
"CH00027668","DEALER_033","2024-11-02",62086.43
"CH00029368","DEALER_036","2024-11-02",130633.63
"CH00030571","DEALER_039","2024-11-02",103249.95
"CH00034947","DEALER_049","2024-11-02",60801.77
"CH00036159","DEALER_051","2024-11-02",125523.79
"CH00038802","DEALER_056","2024-11-02",81364.11
"CH00039835","DEALER_058","2024-11-02",58584.93
"CH00039898","DEALER_058","2024-11-02",227340.57
"CH00054368","DEALER_090","2024-11-02",74034.33
"CH00055612","DEALER_092","2024-11-02",170384.35
"CH00055709","DEALER_093","2024-11-02",137049.19
"CH00055832","DEALER_093","2024-11-02",69738.76
"CH00015124","DEALER_009","2024-11-03",62648.22
"CH00017789","DEALER_013","2024-11-03",66143.24
"CH00023455","DEALER_024","2024-11-03",117558.76
"CH00024426","DEALER_025","2024-11-03",121526.61
"CH00024993","DEALER_026","2024-11-03",64233.27
"CH00032972","DEALER_044","2024-11-03",70023.83
"CH00034131","DEALER_047","2024-11-03",132469.70
"CH00036175","DEALER_051","2024-11-03",173370.85
"CH00044933","DEALER_069","2024-11-03",124212.20
"CH00053719","DEALER_089","2024-11-03",128863.01
"CH00054170","DEALER_090","2024-11-03",54608.65
"CH00054570","DEALER_090","2024-11-03",178962.93
"CH00054648","DEALER_091","2024-11-03",123295.52
"CH00058506","DEALER_097","2024-11-03",63719.08
"CH00058648","DEALER_098","2024-11-03",77956.92
"CH00011405","DEALER_003","2024-11-04",58480.02
"CH00011536","DEALER_003","2024-11-04",129332.06
"CH00011592","DEALER_003","2024-11-04",74101.96
"CH00012992","DEALER_005","2024-11-04",129588.24
"CH00014343","DEALER_008","2024-11-04",67050.84
"CH00018986","DEALER_016","2024-11-04",114248.68
"CH00021027","DEALER_019","2024-11-04",110930.64
"CH00021309","DEALER_020","2024-11-04",123091.33
"CH00021654","DEALER_020","2024-11-04",70208.62
"CH00023730","DEALER_024","2024-11-04",56806.97
"CH00024749","DEALER_026","2024-11-04",170338.89
"CH00024893","DEALER_026","2024-11-04",69569.42
"CH00029367","DEALER_036","2024-11-04",123496.91
"CH00030911","DEALER_040","2024-11-04",55046.67
"CH00032535","DEALER_044","2024-11-04",68493.30
"CH00033094","DEALER_045","2024-11-04",121364.13
"CH00034379","DEALER_048","2024-11-04",114134.45
"CH00035998","DEALER_051","2024-11-04",127022.72
"CH00036051","DEALER_051","2024-11-04",176435.88
"CH00038122","DEALER_054","2024-11-04",75703.63
"CH00038245","DEALER_055","2024-11-04",166685.91
"CH00039839","DEALER_058","2024-11-04",56655.72
"CH00042342","DEALER_063","2024-11-04",76375.99
"CH00043931","DEALER_067","2024-11-04",128344.62
"CH00045691","DEALER_070","2024-11-04",127670.50
"CH00046206","DEALER_071","2024-11-04",60419.43
"CH00047771","DEALER_075","2024-11-04",139236.31
"CH00049386","DEALER_079","2024-11-04",149292.83
"CH00050652","DEALER_083","2024-11-04",67655.86
"CH00050824","DEALER_083","2024-11-04",63202.19
"CH00051242","DEALER_084","2024-11-04",138980.60
"CH00051967","DEALER_086","2024-11-04",229976.14
"CH00052948","DEALER_088","2024-11-04",61544.95
"CH00053076","DEALER_088","2024-11-04",80440.71
"CH00055823","DEALER_093","2024-11-04",64358.43
"CH00058973","DEALER_098","2024-11-04",172974.21
"CH00059891","DEALER_100","2024-11-04",64734.30
"CH00010723","DEALER_002","2024-11-05",67100.81
"CH00012624","DEALER_005","2024-11-05",59230.56
"CH00012734","DEALER_005","2024-11-05",193176.50
"CH00014273","DEALER_008","2024-11-05",56966.79
"CH00016692","DEALER_012","2024-11-05",62752.27
"CH00017374","DEALER_013","2024-11-05",73385.86
"CH00018178","DEALER_014","2024-11-05",68420.89
"CH00018668","DEALER_015","2024-11-05",240568.25
"CH00019499","DEALER_017","2024-11-05",62722.71
"CH00019574","DEALER_017","2024-11-05",62309.02
"CH00021771","DEALER_021","2024-11-05",128780.67
"CH00021789","DEALER_021","2024-11-05",122562.24
"CH00025258","DEALER_027","2024-11-05",107994.83
"CH00025481","DEALER_027","2024-11-05",128596.76
"CH00026010","DEALER_029","2024-11-05",80140.54
"CH00029253","DEALER_036","2024-11-05",131867.08
"CH00032029","DEALER_042","2024-11-05",61598.33
"CH00032648","DEALER_044","2024-11-05",174767.91
"CH00038780","DEALER_056","2024-11-05",134120.97
"CH00039733","DEALER_058","2024-11-05",184782.19
"CH00040191","DEALER_059","2024-11-05",138087.04
"CH00041083","DEALER_061","2024-11-05",60389.01
"CH00042588","DEALER_064","2024-11-05",115492.21
"CH00042603","DEALER_064","2024-11-05",247916.22
"CH00045781","DEALER_070","2024-11-05",80945.21
"CH00046846","DEALER_073","2024-11-05",67458.53
"CH00047816","DEALER_075","2024-11-05",77543.07
"CH00048613","DEALER_077","2024-11-05",130440.12
"CH00053304","DEALER_088","2024-11-05",209033.65
"CH00053744","DEALER_089","2024-11-05",144582.24
"CH00055191","DEALER_092","2024-11-05",103361.53
"CH00058204","DEALER_097","2024-11-05",181304.78
"CH00010673","DEALER_002","2024-11-06",258504.17
"CH00010793","DEALER_002","2024-11-06",76277.23
"CH00011126","DEALER_002","2024-11-06",58536.87
"CH00011190","DEALER_002","2024-11-06",121995.11
"CH00011558","DEALER_003","2024-11-06",126196.59
"CH00012948","DEALER_005","2024-11-06",63423.22
"CH00013926","DEALER_007","2024-11-06",135861.85
"CH00017391","DEALER_013","2024-11-06",108932.51
"CH00017513","DEALER_013","2024-11-06",77291.82
"CH00017955","DEALER_014","2024-11-06",60936.10
"CH00019898","DEALER_017","2024-11-06",67503.40
"CH00020043","DEALER_018","2024-11-06",81363.22
"CH00023723","DEALER_024","2024-11-06",108103.22
"CH00028737","DEALER_035","2024-11-06",70037.02
"CH00033626","DEALER_046","2024-11-06",61691.60
"CH00040007","DEALER_058","2024-11-06",125071.57
"CH00044156","DEALER_067","2024-11-06",240324.00
"CH00047916","DEALER_076","2024-11-06",128927.81
"CH00051479","DEALER_085","2024-11-06",74747.84
"CH00051956","DEALER_086","2024-11-06",81617.91
"CH00052390","DEALER_087","2024-11-06",220807.01
"CH00053959","DEALER_089","2024-11-06",73344.12
"CH00054034","DEALER_089","2024-11-06",68995.73
"CH00054806","DEALER_091","2024-11-06",57760.70
"CH00056081","DEALER_093","2024-11-06",141433.41
"CH00056779","DEALER_094","2024-11-06",217810.36
"CH00058319","DEALER_097","2024-11-06",168910.59
"CH00011006","DEALER_002","2024-11-07",239759.09
"CH00012893","DEALER_005","2024-11-07",67938.04
"CH00014194","DEALER_008","2024-11-07",222889.03
"CH00017241","DEALER_013","2024-11-07",108745.17
"CH00022271","DEALER_021","2024-11-07",69298.35
"CH00027317","DEALER_032","2024-11-07",208890.91
"CH00028380","DEALER_034","2024-11-07",197197.76
"CH00029174","DEALER_036","2024-11-07",120289.69
"CH00029721","DEALER_037","2024-11-07",66599.08
"CH00030926","DEALER_040","2024-11-07",64245.23
"CH00032598","DEALER_044","2024-11-07",60860.95
"CH00033230","DEALER_045","2024-11-07",111146.04
"CH00036952","DEALER_052","2024-11-07",131828.99
"CH00043033","DEALER_065","2024-11-07",120977.70
"CH00045451","DEALER_070","2024-11-07",61638.64
"CH00046878","DEALER_073","2024-11-07",63846.87
"CH00048484","DEALER_077","2024-11-07",103186.69
"CH00054767","DEALER_091","2024-11-07",244005.12
"CH00055623","DEALER_092","2024-11-07",114921.34
"CH00058449","DEALER_097","2024-11-07",64130.86
"CH00059848","DEALER_100","2024-11-07",56954.18
"CH00014365","DEALER_008","2024-11-08",119796.88
"CH00018214","DEALER_014","2024-11-08",66831.92
"CH00019419","DEALER_016","2024-11-08",125142.41
"CH00021946","DEALER_021","2024-11-08",241312.34
"CH00023066","DEALER_023","2024-11-08",57317.93
"CH00023706","DEALER_024","2024-11-08",123799.77
"CH00023734","DEALER_024","2024-11-08",120317.99
"CH00025556","DEALER_028","2024-11-08",233634.06
"CH00026534","DEALER_030","2024-11-08",80321.20
"CH00026552","DEALER_030","2024-11-08",74983.43
"CH00027828","DEALER_033","2024-11-08",71633.44
"CH00028417","DEALER_034","2024-11-08",58903.68
"CH00032060","DEALER_042","2024-11-08",114236.83
"CH00033038","DEALER_045","2024-11-08",116467.89
"CH00033822","DEALER_046","2024-11-08",66344.85
"CH00037054","DEALER_053","2024-11-08",208108.74
"CH00037137","DEALER_053","2024-11-08",130486.20
"CH00038581","DEALER_055","2024-11-08",164559.49
"CH00038705","DEALER_056","2024-11-08",63989.86
"CH00039137","DEALER_056","2024-11-08",64780.03
